id,sender_surname,sender_forename,recipient_surname,recipient_forename,sorting_date,date,sender_address,recipient_address,source,languages, extent, filename
FL-0777,"Darwin","Emma","Litchfield","H. E.",1876-06-04,"[4 June 1876]","","","DAR 219.9: 137","","","FL-0777.xml"
FL-0778,"Darwin","Emma","Litchfield","H. E.",1876-08-31,"[31 August 1876]","Down","","DAR 219.9: 138","","","FL-0778.xml"
FL-0779,"Darwin","Emma","Litchfield","H. E.",1876-09-07,"[7 September 1876]","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 139","","","FL-0779.xml"
FL-0780,"Darwin","Emma","Litchfield","H. E.",1876-09-08,"[8 September 1876]","","","DAR 219.9: 140","","","FL-0780.xml"
FL-0781,"Darwin","Emma","Litchfield","H. E.",1876-10-06,"[6 October 1876]","","","DAR 219.9: 141","","","FL-0781.xml"
FL-0782,"Darwin","Emma","Litchfield","H. E.",1876-10-24,"[24–5 October 1876]","Down | Beckenham | Kent.","","DAR 219.9: 142","","","FL-0782.xml"
FL-0783,"Darwin","Emma","Litchfield","H. E.",1876-12-16,"[16 December 1876]","Down","","DAR 219.9: 143","","","FL-0783.xml"
FL-0784,"Darwin","Emma","Litchfield","H. E.",1877-02-03,"[3] February 1877","","","DAR 219.9: 144","","","FL-0784.xml"
FL-0785,"Darwin","Emma","Litchfield","H. E.",1877-02-28,"[28 February 1877]","Down","","DAR 219.9: 145","","","FL-0785.xml"
FL-0786,"Darwin","Emma","Litchfield","H. E.",1877-05-25,"[25 May 1877]","","","DAR 219.9: 146","","","FL-0786.xml"
FL-0787,"Darwin","Emma","Litchfield","H. E.",1877-05-31,"[31 May 1877]","","","DAR 219.9: 147","","","FL-0787.xml"
FL-0788,"Darwin","Emma","Litchfield","H. E.",1877-06-11,"[11 June 1877]","L.H.P.","","DAR 219.9: 148","","","FL-0788.xml"
FL-0789,"Darwin","Emma","Litchfield","H. E.",1877-06-18,"[18 June 1877]","Basset","","DAR 219.9: 149","","","FL-0789.xml"
FL-0790,"Darwin","Emma","Litchfield","H. E.",1877-06-27,"[27 June 1877]","Basset","","DAR 219.9: 150","","","FL-0790.xml"
FL-0791,"Darwin","Emma","Litchfield","H. E.",1877-06-30,"[30 June 1877]","Basset","","DAR 219.9: 151","","","FL-0791.xml"
FL-0792,"Darwin","Emma","Litchfield","H. E.",1877-07-21,"[21 July 1877]","Basset","","DAR 219.9: 152","","","FL-0792.xml"
FL-0793,"Darwin","Emma","Litchfield","H. E.",1877-06-20,"[20 June 1877]","Basset","","DAR 219.9: 153","","","FL-0793.xml"
FL-0794,"Darwin","Emma","Litchfield","H. E.",1877-09-08,"[8 September 1877]","Down","","DAR 219.9: 154","","","FL-0794.xml"
FL-0795,"Darwin","Emma","Litchfield","H. E.",1877-09-13,"[13 September 1877]","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 155","","","FL-0795.xml"
FL-0796,"Darwin","Emma","Litchfield","H. E.",1877-09-14,"[14 September 1877]","","","DAR 219.9: 156","","","FL-0796.xml"
FL-0797,"Darwin","Emma","Litchfield","H. E.",1877-09-16,"[16 September 1877]","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 157","","","FL-0797.xml"
FL-0798,"Darwin","Emma","Litchfield","H. E.",1877-09-22,"[22 September 1877]","","","DAR 219.9: 158","","","FL-0798.xml"
FL-0799,"Darwin","Emma","Litchfield","H. E.",1877-09-23,"[23 September 1877]","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 159","","","FL-0799.xml"
FL-0800,"Darwin","Emma","Litchfield","H. E.",1877-09-25,"[25 September 1877?]","","","DAR 219.9: 160","","","FL-0800.xml"
FL-0801,"Darwin","Emma","Litchfield","H. E.",1877-09-27,"[27 September 1877?]","","","DAR 219.9: 161","","","FL-0801.xml"
FL-0802,"Darwin","Emma","Litchfield","H. E.",1877-09-30,"[30 September 1877]","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 162","","","FL-0802.xml"
FL-0803,"Darwin","Emma","Litchfield","H. E.",1877-10-06,"[6 October 1877]","Down","","DAR 219.9: 164","","","FL-0803.xml"
FL-0804,"Darwin","Emma","Litchfield","H. E.",1877-10-22,"[22 October 1877]","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 165","","","FL-0804.xml"
FL-0805,"Darwin","Emma","Darwin","H. E.",1877-10-23,"[23 October 1877]","","","DAR 219.9: 166","","","FL-0805.xml"
FL-0806,"Darwin","Emma","Litchfield","H. E.",1877-10-25,"[c. 25 October 1877]","","","DAR 219.9: 167","","","FL-0806.xml"
FL-0807,"Darwin","Emma","Litchfield","H. E.",1878-03-23,"[23 March 1878]","","","DAR 219.9: 168","","","FL-0807.xml"
FL-0808,"Darwin","Emma","Litchfield","H. E.",1878-04-22,"[22 April 1878?]","","","DAR 219.9: 169","","","FL-0808.xml"
FL-0809,"Darwin","Emma","Litchfield","H. E.",1878-04-30,"[30 April 1878]","","","DAR 219.9: 170","","","FL-0809.xml"
FL-0810,"Darwin","Emma","Litchfield","H. E.",1878-05-02,"[2 May 1878]","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 171","","","FL-0810.xml"
FL-0811,"Darwin","Emma","Litchfield","H. E.",1878-05-03,"[3 May 1878]","","","DAR 219.9: 172","","","FL-0811.xml"
FL-0812,"Darwin","Emma","Litchfield","H. E.",1878-05-06,"[6 May 1878]","","","DAR 219.9: 173","","","FL-0812.xml"
FL-0813,"Darwin","Emma","Litchfield","H. E.",1878-05-30,"[30 May 1878]","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 174","","","FL-0813.xml"
FL-0814,"Darwin","Emma","Litchfield","H. E.",1878-06-01,"[early June 1878?]","","","DAR 219.9: 175","","","FL-0814.xml"
FL-0815,"Darwin","Emma","Litchfield","H. E.",1878-06-23,"[23 June 1878]","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 176","","","FL-0815.xml"
FL-0816,"Darwin","Emma","Litchfield","H. E.",1878-06-24,"[24 June 1878]","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 177","","","FL-0816.xml"
FL-0817,"Darwin","Emma","Litchfield","H. E.",1878-07-12,"[12 July 1878]","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 178","","","FL-0817.xml"
FL-0818,"Darwin","Emma","Litchfield","H. E.",1878-08-20,"[20 August 1878]","Barlaston | Stoke on Trent","","DAR 219.9: 179","","","FL-0818.xml"
FL-0819,"Darwin","Emma","Litchfield","H. E.",1878-08-25,"[25 August 1878]","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 180","","","FL-0819.xml"
FL-0820,"Darwin","Emma","Litchfield","H. E.",1878-08-26,"[26 August 1878]","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 181","","","FL-0820.xml"
FL-0821,"Darwin","Emma","Litchfield","H. E.",1878-09-06,"[6 September 1878]","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 182","","","FL-0821.xml"
FL-0822,"Darwin","Emma","Litchfield","H. E.",1878-10-10,"[10 October 1878]","Down, | Beckenham, Kent.","","DAR 219.9: 183","","","FL-0822.xml"
FL-0823,"Darwin","Emma","Litchfield","H. E.",1878-12-07,"[c. 7 December 1878]","","","DAR 219.9: 184","","","FL-0823.xml"
FL-0824,"Darwin","Emma","Litchfield","H. E.",1878-12-10,"[10 December 1878]","Down","","DAR 219.9: 185","","","FL-0824.xml"
FL-0825,"Darwin","Emma","Litchfield","H. E.",1878-12-14,"[14 December 1878]","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 186","","","FL-0825.xml"
FL-0826,"Darwin","Emma","Litchfield","H. E.",1878-12-17,"[17 December 1878]","","","DAR 219.9: 187","","","FL-0826.xml"
FL-0827,"Darwin","Emma","Litchfield","H. E.",1879-01-06,"[6 January 1879]","","","DAR 219.9: 188","","","FL-0827.xml"
FL-0828,"Darwin","Emma","Litchfield","H. E.",1879-01-12,"[12 January 1879]","","","DAR 219.9: 189","","","FL-0828.xml"
FL-0829,"Darwin","Emma","Litchfield","H. E.",1879-01-17,"[17 January 1879]","","","DAR 219.9: 190","","","FL-0829.xml"
FL-0830,"Darwin","Emma","Litchfield","H. E.",1879-02-28,"[28 February 1879]","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 191","","","FL-0830.xml"
FL-0831,"Darwin","Emma","Litchfield","H. E.",1879-03-06,"[6 March 1879]","","","DAR 219.9: 192","","","FL-0831.xml"
FL-0832,"Darwin","Emma","Litchfield","H. E.",1879-03-17,"[17 March 1879]","","","DAR 219.9: 193","","","FL-0832.xml"
FL-0833,"Darwin","Emma","Litchfield","H. E.",1879-05-07,"[7 May 1879]","West Worthing Hotel","","DAR 219.9: 194","","","FL-0833.xml"
FL-0834,"Darwin","Emma","Litchfield","H. E.",1879-05-09,"[9 May 1879]","Basset","","DAR 219.9: 195","","","FL-0834.xml"
FL-0835,"Darwin","Emma","Litchfield","H. E.",1879-05-10,"[10 May 1879]","Basset","","DAR 219.9: 196","","","FL-0835.xml"
FL-0836,"Darwin","Emma","Litchfield","H. E.",1879-05-17,"[17 May 1879]","Basset","","DAR 219.9: 197","","","FL-0836.xml"
FL-0837,"Darwin","Emma","Litchfield","H. E.",1879-05-24,"[24 May 1879]","L.H.P.","","DAR 219.9: 198","","","FL-0837.xml"
FL-0838,"Darwin","Emma","Litchfield","H. E.",1879-07-17,"[17 July 1879]","Down","","DAR 219.9: 199","","","FL-0838.xml"
FL-0839,"Darwin","Emma","Litchfield","H. E.",1879-07-24,"[24 July 1879]","","","DAR 219.9: 200","","","FL-0839.xml"
FL-0840,"Darwin","Emma","Litchfield","H. E.",1879-08-27,"[27 August 1879]","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 201","","","FL-0840.xml"
FL-0841,"Darwin","Emma","Litchfield","H. E.",1879-09-07,"[7 September 1879]","Down","","DAR 219.9: 202","","","FL-0841.xml"
FL-0842,"Darwin","Emma","Litchfield","H. E.",1879-09-12,"[12 September 1879]","","","DAR 219.9: 203","","","FL-0842.xml"
FL-0843,"Darwin","Emma","Litchfield","H. E.",1879-09-13,"[13 September 1879]","Down.","","DAR 219.9: 204","","","FL-0843.xml"
FL-0844,"Darwin","Emma","Litchfield","H. E.",1879-09-15,"[15 September 1879]","","","DAR 219.9: 205","","","FL-0844.xml"
FL-0845,"Darwin","Emma","Litchfield","H. E.",1879-09-17,"[17 September 1879]","Down","","DAR 219.9: 206","","","FL-0845.xml"
FL-0846,"Darwin","Emma","Litchfield","H. E.",1879-09-20,"[20 September 1879]","","","DAR 219.9: 207","","","FL-0846.xml"
FL-0847,"Darwin","Emma","Litchfield","H. E.",1879-09-22,"[22 September 1879]","","","DAR 219.9: 208","","","FL-0847.xml"
FL-0848,"Darwin","Emma","Litchfield","H. E.",1879-09-24,"[24 September 1879]","","","DAR 219.9: 209","","","FL-0848.xml"
FL-0849,"Darwin","Emma","Darwin","Elizabeth",1879-09-26,"[26 September 1879]","","","DAR 219.9: 210","","","FL-0849.xml"
FL-0850,"Darwin","Emma","Litchfield","H. E.",1879-09-29,"[29 September 1879]","","","DAR 219.9: 211","","","FL-0850.xml"
FL-0851,"Darwin","Emma","Litchfield","H. E.",1879-09-28,"[28 September? 1879]","","","DAR 219.9: 212","","","FL-0851.xml"
FL-0852,"Darwin","Emma","Litchfield","H. E.",1879-10-23,"[23 October 1879]","","","DAR 219.9: 213","","","FL-0852.xml"
FL-0853,"Darwin","Emma","Litchfield","H. E.",1879-11-04,"[4 November 1879]","","","DAR 219.9: 214","","","FL-0853.xml"
FL-0854,"Darwin","Emma","Litchfield","H. E.",1879-11-25,"[25] November 1879","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 215","","","FL-0854.xml"
FL-0855,"Darwin","Emma","Litchfield","H. E.",1879-12-16,"[16 December 1879]","","","DAR 219.9: 216","","","FL-0855.xml"
FL-0856,"Darwin","Emma","Litchfield","H. E.",1879-12-21,"[21 December 1879]","","","DAR 219.9: 217","","","FL-0856.xml"
FL-0857,"Darwin","Emma","Litchfield","H. E.",1880-01-19,"19 January 1880","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 218","","","FL-0857.xml"
FL-0858,"Darwin","Emma","Litchfield","H. E.",1880-01-22,"22 January 1880","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 219","","","FL-0858.xml"
FL-0859,"Darwin","Emma","Litchfield","H. E.",1880-01-28,"28 January 1880","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 220","","","FL-0859.xml"
FL-0860,"Darwin","Emma","Litchfield","H. E.",1880-01-28,"[28] January 1880","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 221","","","FL-0860.xml"
FL-0861,"Darwin","Emma","Litchfield","H. E.",1880-02-01,"[February 1880?]","","","DAR 219.9: 223","","","FL-0861.xml"
FL-0862,"Darwin","Emma","Litchfield","H. E.",1880-02-25,"25 February 1880","","","DAR 219.9: 222","","","FL-0862.xml"
FL-0863,"Darwin","Emma","Litchfield","H. E.",1880-03-02,"2 March 1880","","","DAR 219.9: 224","","","FL-0863.xml"
FL-0864,"Darwin","Emma","Litchfield","H. E.",1880-03-08,"[8 March 1880]","No 6","","DAR 219.9: 225","","","FL-0864.xml"
FL-0865,"Darwin","Emma","Litchfield","H. E.",1880-03-09,"[9 March 1880]","","","DAR 219.9: 226","","","FL-0865.xml"
FL-0866,"Darwin","Emma","Litchfield","H. E.",1880-03-15,"[15 March 1880]","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 227","","","FL-0866.xml"
FL-0867,"Darwin","Emma","Litchfield","H. E.",1880-04-02,"2 April 1880","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 228","","","FL-0867.xml"
FL-0868,"Darwin","Emma","Litchfield","H. E.",1880-04-04,"4 April 1880","","","DAR 219.9: 229","","","FL-0868.xml"
FL-0869,"Darwin","Emma","Litchfield","H. E.",1880-04-13,"[c. 13 April 1880]","","","DAR 219.9: 230","","","FL-0869.xml"
FL-0870,"Darwin","Emma","Litchfield","H. E.",1880-04-13,"[c. 13 April 1880]","","","DAR 219.9: 231","","","FL-0870.xml"
FL-0871,"Darwin","Emma","Litchfield","H. E.",1880-04-01,"[April 1880?]","","","DAR 219.9: 232","","","FL-0871.xml"
FL-0872,"Darwin","Emma","Litchfield","H. E.",1880-05-14,"14 May [1880]","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 233","","","FL-0872.xml"
FL-0874,"Darwin","Emma","Litchfield","H. E.",1880-05-22,"[22 May 1880]","Down","","DAR 219.9: 234","","","FL-0874.xml"
FL-0875,"Darwin","Emma","Litchfield","H. E.",1878-12-09,"[9 December 1878]","","","DAR 219.9: 235","","","FL-0875.xml"
FL-0876,"Darwin","Emma","Litchfield","H. E.",1880-05-11,"[11 May 1880]","Down","","DAR 219.9: 236","","","FL-0876.xml"
FL-0877,"Darwin","Emma","Litchfield","H. E.",1880-05-12,"[12 May 1880]","Down | Beckenham","","DAR 219.9: 237","","","FL-0877.xml"
FL-0878,"Darwin","Emma","Litchfield","H. E.",1880-05-29,"[29 May 1880]","Basset | Southampton","","DAR 219.9: 238a","","","FL-0878.xml"
FL-0879,"Darwin","Emma","Litchfield","H. E.",1880-05-29,"[29 May 1880]","","","DAR 219.9: 238b","","","FL-0879.xml"
FL-0880,"Darwin","Emma","Litchfield","H. E.",1880-05-01,"[May 1880]","Down","","DAR 219.9: 239","","","FL-0880.xml"
FL-0881,"Darwin","Emma","Litchfield","H. E.",1880-06-21,"21 June [1880]","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 240","","","FL-0881.xml"
FL-0882,"Darwin","Emma","Litchfield","H. E.",1880-06-27,"[27 June 1880]","Down | Beckenham","","DAR 219.9: 241","","","FL-0882.xml"
FL-0883,"Darwin","Emma","Litchfield","H. E.",1880-07-11,"[11 July 1880]","","","DAR 219.9: 242","","","FL-0883.xml"
FL-0884,"Darwin","Emma","Litchfield","H. E.",1880-08-15,"[15 August 1880]","Camb.","","DAR 219.9: 243","","","FL-0884.xml"
FL-0885,"Darwin","Emma","Litchfield","H. E.",1880-08-19,"[19 August 1880]","No 6","","DAR 219.9: 244","","","FL-0885.xml"
FL-0886,"Darwin","Emma","Litchfield","H. E.",1880-08-20,"[20 August 1880]","","","DAR 219.9: 245","","","FL-0886.xml"
FL-0887,"Darwin","Emma","Litchfield","H. E.",1880-08-31,"[31 August 1880]","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 246","","","FL-0887.xml"
FL-0888,"Darwin","Emma","Litchfield","H. E.",1880-09-04,"[4 September 1880]","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 247","","","FL-0888.xml"
FL-0889,"Darwin","Emma","Litchfield","H. E.",1880-09-22,"22 September 1880","Down","","DAR 219.9: 248","","","FL-0889.xml"
FL-0890,"Darwin","Emma","Litchfield","H. E.",1880-09-24,"[24 September 1880?]","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 249","","","FL-0890.xml"
FL-0891,"Darwin","Emma","Litchfield","H. E.",1880-11-14,"[14 November 1880]","","","DAR 219.9: 250","","","FL-0891.xml"
FL-0892,"Darwin","Emma","Litchfield","H. E.",1880-11-20,"[20 November 1880]","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 251","","","FL-0892.xml"
FL-0893,"Darwin","Emma","Litchfield","H. E.",1880-11-23,"[23 November 1880]","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 252","","","FL-0893.xml"
FL-0894,"Darwin","Emma","Litchfield","H. E.",1880-11-28,"[28 November 1880]","","","DAR 219.9: 253","","","FL-0894.xml"
FL-0895,"Darwin","Emma","Litchfield","H. E.",1880-12-03,"[3 December 1880]","Down","","DAR 219.9: 254","","","FL-0895.xml"
FL-0896,"Darwin","Emma","Litchfield","H. E.",1880-12-12,"[12 December 1880]","L. H. P.","","DAR 219.9: 255","","","FL-0896.xml"
FL-0897,"Darwin","Emma","Litchfield","H. E.",1881-01-14,"14 January 1881","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 256","","","FL-0897.xml"
FL-0898,"Darwin","Emma","Litchfield","H. E.",1881-01-25,"[c. 25 January 1881]","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 257","","","FL-0898.xml"
FL-0899,"Darwin","Emma","Litchfield","H. E.",1881-02-17,"17 February 1881","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 258","","","FL-0899.xml"
FL-0900,"Darwin","Emma","Litchfield","H. E.",1881-03-17,"17 March 1881","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 259","","","FL-0900.xml"
FL-0901,"Darwin","Emma","Litchfield","H. E.",1881-04-10,"[10] April 1881","","","DAR 219.9: 260","","","FL-0901.xml"
FL-0902,"Darwin","Emma","Litchfield","H. E.",1881-04-11,"[11] April 1881","","","DAR 219.9: 261","","","FL-0902.xml"
FL-0903,"Darwin","Emma","Litchfield","H. E.",1881-04-12,"[12 April 1881]","","","DAR 219.9: 262","","","FL-0903.xml"
FL-0904,"Darwin","Emma","Litchfield","H. E.",1881-05-03,"[3 May 1881]","","","DAR 219.9: 263","","","FL-0904.xml"
FL-0905,"Darwin","Emma","Litchfield","H. E.",1881-05-04,"[4 May 1881]","Lukey & Edger. | Bromley. Kent. | Silk Mercers [&c].","","DAR 219.9: 264","","","FL-0905.xml"
FL-0906,"Darwin","Emma","Litchfield","H. E.",1881-05-10,"[10 May 1881]","","","DAR 219.9: 265","","","FL-0906.xml"
FL-0907,"Darwin","Emma","Litchfield","H. E.",1881-06-19,"[19] June 1881","","","DAR 219.9: 266","","","FL-0907.xml"
FL-0908,"Darwin","Emma","Litchfield","H. E.",1881-07-04,"[4 July 1881]","Glenridding","","DAR 219.9: 267","","","FL-0908.xml"
FL-0909,"Darwin","Emma","Litchfield","H. E.",1881-07-20,"[20 July 1881]","","","DAR 219.9: 268","","","FL-0909.xml"
FL-0910,"Darwin","Emma","Litchfield","H. E.",1881-07-21,"[21 July 1881]","","","DAR 219.9: 269","","","FL-0910.xml"
FL-0911,"Darwin","Emma","Litchfield","H. E.",1881-09-13,"13 September 1881","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 270","","","FL-0911.xml"
FL-0912,"Darwin","Emma","Litchfield","H. E.",1881-09-20,"20 September [1881]","Down Beckenham","","DAR 219.9: 271","","","FL-0912.xml"
FL-0913,"Darwin","Emma","Litchfield","H. E.",1881-09-21,"21 September [1881]","Down | Beckenham","","DAR 219.9: 272","","","FL-0913.xml"
FL-0914,"Darwin","Emma","Litchfield","H. E.",1881-10-02,"2 October [1881]","Beckenham | Down","","DAR 219.9: 273","","","FL-0914.xml"
FL-0915,"Darwin","Emma","Litchfield","H. E.",1881-10-24,"[24 October 1881]","","","DAR 219.9: 274","","","FL-0915.xml"
FL-0916,"Darwin","Emma","Litchfield","H. E.",1881-10-09,"[9 October 1881]","Down Beckenham","","DAR 219.9: 275","","","FL-0916.xml"
FL-0917,"Darwin","Emma","Litchfield","H. E.",1881-11-15,"15 November 1881","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 276","","","FL-0917.xml"
FL-0918,"Darwin","Emma","Litchfield","H. E.",1881-11-23,"23 November [1881]","","","DAR 219.9: 277","","","FL-0918.xml"
FL-0919,"Darwin","Emma","Litchfield","H. E.",1881-11-29,"29 November [1881]","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 278","","","FL-0919.xml"
FL-0920,"Darwin","Emma","Litchfield","H. E.",1881-12-04,"4 December 1881","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 279","","","FL-0920.xml"
FL-0921,"Darwin","Emma","Litchfield","H. E.",1881-12-16,"[16 December 1881]","","","DAR 219.9: 280","","","FL-0921.xml"
FL-0922,"Darwin","Emma","Litchfield","H. E.",1881-12-17,"[17 December 1881]","","","DAR 219.9: 281","","","FL-0922.xml"
FL-0923,"Darwin","Emma","Litchfield","H. E.",1881-12-18,"[18 December 1881]","","","DAR 219.9: 282","","","FL-0923.xml"
FL-0924,"Darwin","Emma","Litchfield","H. E.",1882-01-10,"10 January 1882","","","DAR 219.9: 283","","","FL-0924.xml"
FL-0925,"Darwin","Emma","Litchfield","H. E.",1882-01-22,"[22 January 1882]","","","DAR 219.9: 284","","","FL-0925.xml"
FL-0926,"Darwin","Emma","Litchfield","H. E.",1882-01-23,"[23 January 1882]","","","DAR 219.9: 285","","","FL-0926.xml"
FL-0927,"Darwin","Emma","Litchfield","H. E.",1882-01-24,"[24 January 1882]","","","DAR 219.9: 286","","","FL-0927.xml"
FL-0928,"Darwin","Emma","Litchfield","H. E.",1882-01-28,"[28 January 1882]","","","DAR 219.9: 287","","","FL-0928.xml"
FL-0929,"Darwin","Emma","Litchfield","H. E.",1882-02-04,"4 February 1882","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 288","","","FL-0929.xml"
FL-0930,"Darwin","Emma","Litchfield","H. E.",1882-05-13,"13 May 1882","Down, | Beckenham, Kent. | Railway Station | Orpington. S.E.R.","","DAR 219.9: 289","","","FL-0930.xml"
FL-0931,"Darwin","H. E.","Darwin","Emma",1866-03-18,"18 [March] 1866","Hotel Chatham | Rue Neuve | St Augustin","","DAR 219.10: 1","","","FL-0931.xml"
FL-0932,"Darwin","H. E.","Darwin","G. H.",1866-03-23,"23 March 1866","Hotel du Nord | Arles, France","","DAR 219.10: 2","","","FL-0932.xml"
FL-0933,"Darwin","H. E.","Darwin","Emma",1866-03-27,"27 March [1866]","Poste Restant Cannes","","DAR 219.10: 3","","","FL-0933.xml"
FL-0934,"Darwin","H. E.","Darwin","Emma",1866-04-01,"1 April [1866]","Cannes","","DAR 219.10: 4","","","FL-0934.xml"
FL-0935,"Darwin","H. E.","Darwin","Elizabeth",1866-04-09,"9 [April] 1866","Cannes","","DAR 219.10: 5","","","FL-0935.xml"
FL-0936,"Darwin","H. E.","Darwin","Emma",1866-04-13,"13 April [1866]","Cannes","","DAR 219.10: 6","","","FL-0936.xml"
FL-0937,"Darwin","H. E.","Darwin","Emma",1866-04-22,"22 [April 1866]","Cannes","","DAR 219.10: 7","","","FL-0937.xml"
FL-0938,"Darwin","H. E.","Darwin","Emma",1866-04-26,"26 April [1866]","Cannes","","DAR 219.10: 8","","","FL-0938.xml"
FL-0939,"Darwin","H. E.","Darwin","Emma",1866-04-28,"[28 April 1866]","Menton","","DAR 219.10: 9","","","FL-0939.xml"
FL-0940,"Darwin","H. E.","Darwin","Emma",1866-05-05,"5 May 1866","Pension Anglaise | Cimiez Nice | France","","DAR 219.10: 10","","","FL-0940.xml"
FL-0941,"Darwin","H. E.","Darwin","Emma",1866-05-10,"10 [May 1866]","Cimiez","","DAR 219.10: 11","","","FL-0941.xml"
FL-0942,"Darwin","H. E.","Darwin","Francis",1866-05-11,"11 May [1866]","Cimiez Nice","","DAR 219.10: 12","","","FL-0942.xml"
FL-0943,"Darwin","H. E.","Darwin","Emma",1866-05-15,"[ 15 May 1866]","","","DAR 219.10: 13","","","FL-0943.xml"
FL-0944,"Darwin","H. E.","Darwin","Emma",1866-05-24,"24 May 1866","","","DAR 219.10: 14","","","FL-0944.xml"
FL-0945,"Darwin","H. E.","Darwin","George",1866-05-21,"[21] May 1866","Mme. De Negri St Jean près Villefranche","","DAR 219.10: 15","","","FL-0945.xml"
FL-0946,"Darwin","H. E.","Darwin","Emma",1866-05-29,"29 May [1866]","","","DAR 219.10: 16","","","FL-0946.xml"
FL-0947,"Darwin","H. E.","Darwin","Emma",1866-05-20,"20 May [1866]","Pension Anglaise Cimiez","","DAR 219.10: 17","","","FL-0947.xml"
FL-0948,"Darwin","H. E.","Darwin","Emma",1866-06-04,"4 June [1866]","Hodel d'Europe Avignon","","DAR 219.10: 18","","","FL-0948.xml"
FL-0949,"Darwin","H. E.","Darwin","Emma",1866-06-08,"8 June 1866","Hotel du Palais | Cours la Reine | Champs Elysees | Paris","","DAR 219.10: 19","","","FL-0949.xml"
FL-0950,"Darwin","H. E.","[illeg]","",1867-09-05,"[5-8 September 1867?]","Down","","DAR 219.10: 20","","","FL-0950.xml"
FL-0951,"Darwin","H. E.","Wedgwood","H. E.",1867-08-01,"1 August 1867","Tregeare","","DAR 219.10: 21","","","FL-0951.xml"
FL-0952,"Darwin","H. E.","Wedgwood","H. E.",1867-09-13,"[13 September 1867]","","","DAR 219.10: 22","","","FL-0952.xml"
FL-0953,"Darwin","H. E.","Wedgwood","H. E.",1867-09-25,"[25 September 1867]","","","DAR 219.10: 23","","","FL-0953.xml"
FL-0954,"Darwin","H. E.","Darwin","Emma",1867-10-06,"[6 October 1867?]","Down","","DAR 219.10: 24","","","FL-0954.xml"
FL-0955,"Darwin","H. E.","Wedgwood","H. E.",1867-01-01,"1867","","","DAR 219.10: 25","","","FL-0955.xml"
