id,sender_surname,sender_forename,recipient_surname,recipient_forename,sorting_date,date,sender_address,recipient_address,source,languages, extent, filename
TALBOT835,"Feilding","Charles","Talbot","William Henry Fox",1818-11-27,"27 Nov 1818","","","","","","TALBOT835.xml"
TALBOT836,"Bonney","Thomas Kaye","Talbot","William Henry Fox",1818-12-02,"2 Dec 1818","","","","","","TALBOT836.xml"
TALBOT837,"Feilding","Charles","Talbot","William Henry Fox",1818-12-02,"2 Dec 1818","","","","","","TALBOT837.xml"
TALBOT838,"Talbot","William Henry Fox","Estcourt","Thomas Henry Sutton Sotheron Bucknall",1800-01-01,"1800","","","","","","TALBOT838.xml"
TALBOT839,"Talbot","William Henry Fox","Sampson Low","Marston, Searle & Rivington Co",1877-09-01,"Sep 1877","","","","","","TALBOT839.xml"
TALBOT840,"Gilchrist-Clark","née Talbot, Matilda Caroline","Talbot","William Henry Fox",1876-07-02,"2 Jul 1876","","","","","","TALBOT840.xml"
TALBOT841,"Boscawen","William Henry","Talbot","William Henry Fox",1876-07-22,"22 Jul 1876","","","","","","TALBOT841.xml"
TALBOT842,"Cole","née Fox Strangways, Mary Lucy","Talbot","William Henry Fox",1819-01-11,"11 Jan 1819","","","","","","TALBOT842.xml"
TALBOT843,"Trevelyan","Walter Calverley","Talbot","William Henry Fox",1819-01-17,"17 Jan 1819","","","","","","TALBOT843.xml"
TALBOT844,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1819-02-19,"19 Feb 1819","","","","","","TALBOT844.xml"
TALBOT845,"Talbot","William Henry Fox","Feilding","Charles",1819-03-19,"19 Mar 1819","","","","","","TALBOT845.xml"
TALBOT846,"Talbot","William Henry Fox","Feilding","Charles",1819-03-23,"23 Mar 1819","","","","","","TALBOT846.xml"
TALBOT847,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1819-04-30,"30 Apr 1819","","","","","","TALBOT847.xml"
TALBOT848,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1819-05-19,"19 May 1819","","","","","","TALBOT848.xml"
TALBOT849,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1819-06-04,"4 Jun 1819","","","","","","TALBOT849.xml"
TALBOT850,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1819-07-14,"14 Jul 1819","","","","","","TALBOT850.xml"
TALBOT851,"Talbot","William Henry Fox","Feilding","Charles",1819-07-16,"16 Jul 1819","","","","","","TALBOT851.xml"
TALBOT852,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1819-08-04,"4 Aug 1819","","","","","","TALBOT852.xml"
TALBOT853,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1819-08-10,"10 Aug 1819","","","","","","TALBOT853.xml"
TALBOT854,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1819-09-06,"6 Sep 1819","","","","","","TALBOT854.xml"
TALBOT855,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1819-09-24,"24 Sep 1819","","","","","","TALBOT855.xml"
TALBOT856,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1819-10-04,"4 Oct 1819","","","","","","TALBOT856.xml"
TALBOT857,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1819-11-20,"20 Nov 1819","","","","","","TALBOT857.xml"
TALBOT858,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1819-12-26,"26 Dec 1819","","","","","","TALBOT858.xml"
TALBOT859,"Murray","Amelina Matilda","Talbot","William Henry Fox",1820-01-01,"1820","","","","","","TALBOT859.xml"
TALBOT860,"Feilding","Charles","Talbot","William Henry Fox",1820-01-09,"9 Jan 1820","","","","","","TALBOT860.xml"
TALBOT861,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1820-01-14,"14 Jan 1820","","","","","","TALBOT861.xml"
TALBOT862,"Talbot","William Henry Fox","Feilding","Charles",1820-01-14,"14 Jan 1820","","","","","","TALBOT862.xml"
TALBOT863,"Talbot","William Henry Fox","Henneman","Nicolaas",1851-07-15,"15 Jul 1851","","","","","","TALBOT863.xml"
TALBOT864,"Talbot","William Henry Fox","Feilding","Charles",1820-02-15,"15 Feb 1820","","","","","","TALBOT864.xml"
TALBOT865,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1820-02-17,"17 Feb 1820","","","","","","TALBOT865.xml"
TALBOT866,"Feilding","Charles","Talbot","William Henry Fox",1820-03-06,"6 Mar 1820","","","","","","TALBOT866.xml"
TALBOT867,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1820-03-10,"10 Mar 1820","","","","","","TALBOT867.xml"
TALBOT868,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1820-03-18,"18 Mar 1820","","","","","","TALBOT868.xml"
TALBOT869,"Bonney","Thomas Kaye","Talbot","William Henry Fox",1820-03-22,"22 Mar 1820","","","","","","TALBOT869.xml"
TALBOT870,"Talbot","William Henry Fox","Feilding","Charles",1820-04-12,"12 Apr 1820","","","","","","TALBOT870.xml"
TALBOT871,"Worsley","Thomas","Talbot","William Henry Fox",1820-04-14,"14 Apr 1820","","","","","","TALBOT871.xml"
TALBOT872,"Feilding","Charles","Talbot","William Henry Fox",1820-04-17,"17 Apr 1820","","","","","","TALBOT872.xml"
TALBOT873,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1820-04-20,"20 Apr 1820","","","","","","TALBOT873.xml"
TALBOT874,"Bonney","Thomas Kaye","Talbot","William Henry Fox",1820-05-09,"9 May 1820","","","","","","TALBOT874.xml"
TALBOT875,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1820-05-15,"15 May 1820","","","","","","TALBOT875.xml"
TALBOT876,"Feilding","Charles","Talbot","William Henry Fox",1820-05-16,"16 May 1820","","","","","","TALBOT876.xml"
TALBOT877,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1820-05-22,"22 May 1820","","","","","","TALBOT877.xml"
TALBOT878,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1820-06-02,"2 Jun 1820","","","","","","TALBOT878.xml"
TALBOT879,"Edgcumbe","née Feilding, Caroline Augusta","Talbot","William Henry Fox",1820-06-03,"3 Jun 1820","","","","","","TALBOT879.xml"
TALBOT880,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1820-06-03,"3 Jun 1820","","","","","","TALBOT880.xml"
TALBOT881,"Feilding","Charles","Talbot","William Henry Fox",1820-06-09,"9 Jun 1820","","","","","","TALBOT881.xml"
TALBOT882,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1820-06-19,"19 Jun 1820","","","","","","TALBOT882.xml"
TALBOT883,"Frampton","Louisa Charlotte","Talbot","William Henry Fox",1876-07-22,"22 Jul 1876","","","","","","TALBOT883.xml"
TALBOT884,"Fursdon","Charles","Talbot","William Henry Fox",1820-06-30,"30 Jun 1820","","","","","","TALBOT884.xml"
TALBOT885,"Talbot","William Henry Fox","Feilding","Charles",1820-06-30,"30 Jun 1820","","","","","","TALBOT885.xml"
TALBOT886,"Bonney","Thomas Kaye","Talbot","William Henry Fox",1820-07-01,"1 Jul 1820","","","","","","TALBOT886.xml"
TALBOT887,"Talbot","William Henry Fox","Feilding","Charles",1820-07-05,"5 Jul 1820","","","","","","TALBOT887.xml"
TALBOT888,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1820-08-02,"2 Aug 1820","","","","","","TALBOT888.xml"
TALBOT889,"Porter","Charles","Talbot","William Henry Fox",1820-08-08,"8 Aug 1820","","","","","","TALBOT889.xml"
TALBOT890,"Feilding","Charles","Talbot","William Henry Fox",1820-08-14,"14 Aug 1820","","","","","","TALBOT890.xml"
TALBOT891,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1820-08-18,"18 Aug 1820","","","","","","TALBOT891.xml"
TALBOT892,"Talbot","William Henry Fox","Feilding","Charles",1820-08-20,"20 Aug 1820","","","","","","TALBOT892.xml"
TALBOT893,"Feilding","Charles","Talbot","William Henry Fox",1820-08-26,"26 Aug 1820","","","","","","TALBOT893.xml"
TALBOT894,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1820-09-21,"21 Sep 1820","","","","","","TALBOT894.xml"
TALBOT895,"Talbot","William Henry Fox","Feilding","Charles",1820-10-02,"2 Oct 1820","","","","","","TALBOT895.xml"
TALBOT896,"Cole","née Fox Strangways, Mary Lucy","Talbot","William Henry Fox",1820-10-28,"28 Oct 1820","","","","","","TALBOT896.xml"
TALBOT897,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1820-11-04,"4 Nov 1820","","","","","","TALBOT897.xml"
TALBOT898,"Edgcumbe","née Feilding, Caroline Augusta","Talbot","William Henry Fox",1875-12-20,"20 Dec 1875","","","","","","TALBOT898.xml"
TALBOT899,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1820-11-19,"19 Nov 1820","","","","","","TALBOT899.xml"
TALBOT900,"Feilding","Charles","Talbot","William Henry Fox",1820-12-05,"5 Dec 1820","","","","","","TALBOT900.xml"
TALBOT901,"Talbot","William Henry Fox","Feilding","Charles",1820-12-07,"7 Dec 1820","","","","","","TALBOT901.xml"
TALBOT902,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1820-12-29,"29 Dec 1820","","","","","","TALBOT902.xml"
TALBOT903,"Trevelyan","Walter Calverley","Talbot","William Henry Fox",1820-12-31,"31 Dec 1820","","","","","","TALBOT903.xml"
TALBOT904,"Arnold","Thomas Kerchever","Talbot","William Henry Fox",1821-01-01,"1821","","","","","","TALBOT904.xml"
TALBOT905,"Talbot","William Henry Fox","Feilding","Charles",1821-01-01,"1821","","","","","","TALBOT905.xml"
TALBOT906,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1821-01-01,"1 Jan 1821","","","","","","TALBOT906.xml"
TALBOT907,"Talbot","William Henry Fox","Trevelyan","Walter Calverley",1821-01-04,"4 Jan 1821","","","","","","TALBOT907.xml"
TALBOT908,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1821-01-20,"20 Jan 1821","","","","","","TALBOT908.xml"
TALBOT909,"Cooper","William Ricketts","Talbot","William Henry Fox",1876-01-18,"18 Jan 1876","","","","","","TALBOT909.xml"
TALBOT910,"Feilding","Charles","Talbot","William Henry Fox",1821-02-11,"11 Feb 1821","","","","","","TALBOT910.xml"
TALBOT911,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1821-02-11,"11 Feb 1821","","","","","","TALBOT911.xml"
TALBOT912,"King","William Read","Talbot","William Henry Fox",1821-02-12,"12 Feb 1821","","","","","","TALBOT912.xml"
TALBOT913,"Awdry","William Henry","Talbot","William Henry Fox",1821-02-20,"20 Feb 1821","","","","","","TALBOT913.xml"
TALBOT914,"Edgcumbe","née Feilding, Caroline Augusta","Talbot","William Henry Fox",1821-02-25,"25 Feb 1821","","","","","","TALBOT914.xml"
TALBOT915,"Vickery","Elizabeth","Talbot","William Henry Fox",1821-02-25,"25 Feb 1821","","","","","","TALBOT915.xml"
TALBOT916,"Awdry","William Henry","Talbot","William Henry Fox",1821-03-02,"2 Mar 1821","","","","","","TALBOT916.xml"
TALBOT917,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1821-03-12,"12 Mar 1821","","","","","","TALBOT917.xml"
TALBOT918,"Feilding","Charles","Talbot","William Henry Fox",1821-03-22,"22 Mar 1821","","","","","","TALBOT918.xml"
TALBOT919,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1821-03-22,"22 Mar 1821","","","","","","TALBOT919.xml"
TALBOT920,"King","William Read","Talbot","William Henry Fox",1821-04-02,"2 Apr 1821","","","","","","TALBOT920.xml"
TALBOT921,"Edgcumbe","née Feilding, Caroline Augusta","Talbot","William Henry Fox",1823-05-30,"30 May 1823","","","","","","TALBOT921.xml"
TALBOT922,"Talbot","William Henry Fox","Feilding","Charles",1821-04-08,"8 Apr 1821","","","","","","TALBOT922.xml"
TALBOT923,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1820-08-14,"14 Aug 1820","","","","","","TALBOT923.xml"
TALBOT924,"Talbot","William Henry Fox","Burgess","Henry",1857-01-01,"1857","","","","","","TALBOT924.xml"
TALBOT925,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1821-04-17,"17 Apr 1821","","","","","","TALBOT925.xml"
TALBOT926,"Awdry","William Henry","Talbot","William Henry Fox",1821-04-26,"26 Apr 1821","","","","","","TALBOT926.xml"
TALBOT927,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1821-06-27,"27 Jun 1821","","","","","","TALBOT927.xml"
TALBOT928,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1821-06-30,"30 Jun 1821","","","","","","TALBOT928.xml"
TALBOT929,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1821-07-02,"2 Jul 1821","","","","","","TALBOT929.xml"
TALBOT930,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1823-07-04,"4 Jul 1823","","","","","","TALBOT930.xml"
TALBOT931,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1821-07-18,"18 Jul 1821","","","","","","TALBOT931.xml"
TALBOT932,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1821-07-22,"22 Jul 1821","","","","","","TALBOT932.xml"
TALBOT933,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1821-07-24,"24 Jul 1821","","","","","","TALBOT933.xml"
TALBOT934,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1821-07-31,"31 Jul 1821","","","","","","TALBOT934.xml"
TALBOT935,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1821-08-02,"2 Aug 1821","","","","","","TALBOT935.xml"
TALBOT936,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1821-08-06,"6 Aug 1821","","","","","","TALBOT936.xml"
TALBOT937,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1821-08-27,"27 Aug 1821","","","","","","TALBOT937.xml"
TALBOT938,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1821-08-28,"28 Aug 1821","","","","","","TALBOT938.xml"
TALBOT939,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1821-09-01,"1 Sep 1821","","","","","","TALBOT939.xml"
TALBOT940,"Bilton","William","Talbot","William Henry Fox",1821-09-27,"27 Sep 1821","","","","","","TALBOT940.xml"
TALBOT941,"Wyttenbach","Jacob Samuel","Talbot","William Henry Fox",1821-10-02,"2 Oct 1821","","","","","","TALBOT941.xml"
TALBOT942,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1821-11-28,"28 Nov 1821","","","","","","TALBOT942.xml"
TALBOT943,"Zach","Franz Xaver von","Talbot","William Henry Fox",1821-11-29,"29 Nov 1821","","","","","","TALBOT943.xml"
TALBOT944,"Porter","Charles","Talbot","William Henry Fox",1821-12-11,"11 Dec 1821","","","","","","TALBOT944.xml"
TALBOT945,"Coddington","Henry","Talbot","William Henry Fox",1821-12-21,"21 Dec 1821","","","","","","TALBOT945.xml"
TALBOT946,"Arnold","Thomas Kerchever","Talbot","William Henry Fox",1821-12-24,"24 Dec 1821","","","","","","TALBOT946.xml"
TALBOT947,"Toldy","","Talbot","William Henry Fox",1822-01-01,"1822","","","","","","TALBOT947.xml"
TALBOT948,"Fane","John","Talbot","William Henry Fox",1823-01-11,"11 Jan 1823","","","","","","TALBOT948.xml"
TALBOT949,"Feilding","née Fox Strangways, Elisabeth Theresa","Talbot","William Henry Fox",1823-05-30,"30 May 1823","","","","","","TALBOT949.xml"
TALBOT950,"Traherne","née Talbot, Charlotte Louisa","Talbot","William Henry Fox",1822-01-02,"2 Jan 1822","","","","","","TALBOT950.xml"
TALBOT951,"Awdry","William Henry","Talbot","William Henry Fox",1822-01-05,"5 Jan 1822","","","","","","TALBOT951.xml"
TALBOT952,"King","William Read","Talbot","William Henry Fox",1822-01-08,"8 Jan 1822","","","","","","TALBOT952.xml"
TALBOT953,"Zach","Franz Xaver von","Talbot","William Henry Fox",1822-01-09,"9 Jan 1822","","","","","","TALBOT953.xml"
TALBOT954,"Talbot","Christopher Rice Mansel","Talbot","William Henry Fox",1822-01-14,"14 Jan 1822","","","","","","TALBOT954.xml"
TALBOT955,"Arnold","William Langton","Talbot","William Henry Fox",1822-01-22,"22 Jan 1822","","","","","","TALBOT955.xml"
TALBOT956,"Arnold","Thomas Kerchever","Talbot","William Henry Fox",1822-03-03,"3 Mar 1822","","","","","","TALBOT956.xml"
TALBOT957,"Zach","Franz Xaver von","Talbot","William Henry Fox",1822-03-09,"9 Mar 1822","","","","","","TALBOT957.xml"
TALBOT958,"Talbot","William Henry Fox","Amici","Giovanni Battista",1822-03-19,"19 Mar 1822","","","","","","TALBOT958.xml"
TALBOT959,"Feilding","Charles","Talbot","William Henry Fox",1822-03-20,"20 Mar 1822","","","","","","TALBOT959.xml"
TALBOT960,"Unidentified","","Talbot","William Henry Fox",1825-02-23,"23 Feb 1825","","","","","","TALBOT960.xml"
TALBOT961,"Amici","Giovanni Battista","Talbot","William Henry Fox",1822-04-05,"5 Apr 1822","","","","","","TALBOT961.xml"
TALBOT962,"Talbot","William Henry Fox","Feilding","Charles",1822-04-07,"7 Apr 1822","","","","","","TALBOT962.xml"
TALBOT963,"Edgcumbe","née Feilding, Caroline Augusta","Talbot","William Henry Fox",1822-04-14,"14 Apr 1822","","","","","","TALBOT963.xml"
TALBOT964,"Feilding","Charles","Talbot","William Henry Fox",1822-04-17,"17 Apr 1822","","","","","","TALBOT964.xml"
TALBOT965,"Hammersley","& Co","Talbot","William Henry Fox",1822-04-19,"19 Apr 1822","","","","","","TALBOT965.xml"
TALBOT966,"Gaisford","née Feilding, Henrietta Horatia Maria","Talbot","William Henry Fox",1822-04-21,"21 Apr 1822","","","","","","TALBOT966.xml"
TALBOT967,"Talbot","William Henry Fox","Feilding","Charles",1822-05-03,"3 May 1822","","","","","","TALBOT967.xml"
TALBOT968,"Hammersley","& Co","Talbot","William Henry Fox",1822-05-07,"7 May 1822","","","","","","TALBOT968.xml"
TALBOT969,"Cooper","William Ricketts","Talbot","William Henry Fox",1876-01-25,"25 Jan 1876","","","","","","TALBOT969.xml"
TALBOT970,"Gay","Jacques Etienne","Talbot","William Henry Fox",1822-05-09,"9 May 1822","","","","","","TALBOT970.xml"
TALBOT971,"Talbot","William Henry Fox","Gay","Jacques Etienne",1822-05-12,"12 May 1822","","","","","","TALBOT971.xml"
TALBOT972,"Talbot","William Henry Fox","Feilding","Charles",1822-05-20,"20 May 1822","","","","","","TALBOT972.xml"
TALBOT973,"Talbot","William Henry Fox","Amici","Giovanni Battista",1822-05-23,"23 May 1822","","","","","","TALBOT973.xml"
TALBOT974,"Arnold","Thomas Kerchever","Talbot","William Henry Fox",1822-05-23,"23 May 1822","","","","","","TALBOT974.xml"
TALBOT975,"Awdry","William Henry","Talbot","William Henry Fox",1822-05-30,"30 May 1822","","","","","","TALBOT975.xml"
TALBOT976,"Hooker","William Jackson","Talbot","William Henry Fox",1822-06-04,"4 Jun 1822","","","","","","TALBOT976.xml"
TALBOT977,"Gergonne","Joseph Diez","Talbot","William Henry Fox",1822-06-06,"6 Jun 1822","","","","","","TALBOT977.xml"
TALBOT978,"Gaisford","née Feilding, Henrietta Horatia Maria","Talbot","William Henry Fox",1822-06-08,"8 Jun 1822","","","","","","TALBOT978.xml"
TALBOT979,"Bonney","Thomas Kaye","Talbot","William Henry Fox",1822-06-10,"10 Jun 1822","","","","","","TALBOT979.xml"
TALBOT980,"Hooker","William Jackson","Talbot","William Henry Fox",1822-06-10,"10 Jun 1822","","","","","","TALBOT980.xml"
TALBOT981,"Worsley","Thomas","Talbot","William Henry Fox",1822-06-14,"14 Jun 1822","","","","","","TALBOT981.xml"
TALBOT982,"Talbot","Mary Thereza","Talbot","William Henry Fox",1822-06-19,"19 Jun 1822","","","","","","TALBOT982.xml"
TALBOT983,"Talbot","William Henry Fox","Feilding","née Fox Strangways, Elisabeth Theresa",1822-06-19,"19 Jun 1822","","","","","","TALBOT983.xml"
TALBOT984,"Awdry","William Henry","Talbot","William Henry Fox",1822-06-20,"20 Jun 1822","","","","","","TALBOT984.xml"
TALBOT985,"Birch","Samuel","Talbot","William Henry Fox",1876-07-25,"25 Jul 1876","","","","","","TALBOT985.xml"
TALBOT986,"Thorp","Thomas","Talbot","William Henry Fox",1822-06-27,"27 Jun 1822","","","","","","TALBOT986.xml"
TALBOT987,"Talbot","William Henry Fox","Feilding","Charles",1822-06-29,"29 Jun 1822","","","","","","TALBOT987.xml"
TALBOT988,"Zach","Franz Xaver von","Talbot","William Henry Fox",1822-06-29,"29 Jun 1822","","","","","","TALBOT988.xml"
TALBOT989,"Talbot","Mary Thereza","Talbot","William Henry Fox",1822-06-30,"30 Jun 1822","","","","","","TALBOT989.xml"
TALBOT990,"Edgcumbe","née Feilding, Caroline Augusta","Talbot","William Henry Fox",1876-08-14,"14 Aug 1876","","","","","","TALBOT990.xml"
TALBOT991,"Lemon","Charles","Talbot","William Henry Fox",1822-07-05,"5 Jul 1822","","","","","","TALBOT991.xml"
TALBOT992,"Talbot","William Henry Fox","Feilding","Charles",1822-07-08,"8 Jul 1822","","","","","","TALBOT992.xml"
TALBOT993,"Awdry","William Henry","Talbot","William Henry Fox",1822-07-09,"9 Jul 1822","","","","","","TALBOT993.xml"
TALBOT994,"Awdry","William Henry","Talbot","William Henry Fox",1822-07-11,"11 Jul 1822","","","","","","TALBOT994.xml"
TALBOT995,"Thorp","Thomas","Talbot","William Henry Fox",1822-07-12,"12 Jul 1822","","","","","","TALBOT995.xml"
TALBOT996,"Nicholl","née Talbot, Jane Harriot","Talbot","William Henry Fox",1822-07-17,"17 Jul 1822","","","","","","TALBOT996.xml"
TALBOT997,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1826-09-16,"16 Sep 1826","","","","","","TALBOT997.xml"
TALBOT998,"Talbot","William Henry Fox","Feilding","Charles",1822-07-25,"25 Jul 1822","","","","","","TALBOT998.xml"
TALBOT999,"Talbot","Mary Thereza","Talbot","William Henry Fox",1822-07-26,"26 Jul 1822","","","","","","TALBOT999.xml"
TALBOT1000,"Thomas","Francis Lewis & John William","Talbot","William Henry Fox",1830-07-24,"24 Jul 1830","","","","","","TALBOT1000.xml"
TALBOT1001,"Royal Institution","","Talbot","William Henry Fox",1822-08-05,"5 Aug 1822","","","","","","TALBOT1001.xml"
TALBOT1002,"Burden","Richard","Talbot","William Henry Fox",1822-08-11,"11 Aug 1822","","","","","","TALBOT1002.xml"
TALBOT1003,"Talbot","Ela Theresa","Talbot","William Henry Fox",1863-04-25,"25 Apr 1863","","","","","","TALBOT1003.xml"
TALBOT1004,"Talbot","William Henry Fox","Amici","Giovanni Battista",1822-08-22,"22 Aug 1822","","","","","","TALBOT1004.xml"
TALBOT1005,"Talbot","William Henry Fox","Feilding","Charles",1822-09-04,"4 Sep 1822","","","","","","TALBOT1005.xml"
TALBOT1006,"Gaisford","née Feilding, Henrietta Horatia Maria","Talbot","William Henry Fox",1822-09-14,"14 Sep 1822","","","","","","TALBOT1006.xml"
TALBOT1007,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1822-09-24,"24 Sep 1822","","","","","","TALBOT1007.xml"
TALBOT1008,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1822-09-27,"27 Sep 1822","","","","","","TALBOT1008.xml"
TALBOT1009,"Arnold","Thomas Kerchever","Talbot","William Henry Fox",1822-10-06,"6 Oct 1822","","","","","","TALBOT1009.xml"
TALBOT1010,"Nicholl","née Talbot, Jane Harriot","Talbot","William Henry Fox",1822-10-07,"7 Oct 1822","","","","","","TALBOT1010.xml"
TALBOT1011,"Talbot","William Henry Fox","Feilding","Charles",1822-10-14,"14 Oct 1822","","","","","","TALBOT1011.xml"
TALBOT1012,"Zach","Franz Xaver von","Talbot","William Henry Fox",1822-10-21,"21 Oct 1822","","","","","","TALBOT1012.xml"
TALBOT1013,"Zach","Franz Xaver von","Talbot","William Henry Fox",1822-10-27,"27 Oct 1822","","","","","","TALBOT1013.xml"
TALBOT1014,"Talbot","William Henry Fox","Amici","Giovanni Battista",1822-10-29,"29 Oct 1822","","","","","","TALBOT1014.xml"
TALBOT1015,"Gergonne","Joseph Diez","Talbot","William Henry Fox",1822-11-01,"1 Nov 1822","","","","","","TALBOT1015.xml"
TALBOT1016,"Zach","Franz Xaver von","Talbot","William Henry Fox",1822-11-03,"3 Nov 1822","","","","","","TALBOT1016.xml"
TALBOT1017,"Thomas","Francis Lewis & John William","Talbot","William Henry Fox",1830-08-02,"2 Aug 1830","","","","","","TALBOT1017.xml"
TALBOT1018,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1822-11-08,"8 Nov 1822","","","","","","TALBOT1018.xml"
TALBOT1019,"Amici","Giovanni Battista","Talbot","William Henry Fox",1822-11-11,"11 Nov 1822","","","","","","TALBOT1019.xml"
TALBOT1020,"Hammersley","& Co","Talbot","William Henry Fox",1822-11-19,"19 Nov 1822","","","","","","TALBOT1020.xml"
TALBOT1021,"Hooker","William Jackson","Talbot","William Henry Fox",1822-11-24,"24 Nov 1822","","","","","","TALBOT1021.xml"
TALBOT1022,"Awdry","William Henry","Talbot","William Henry Fox",1822-11-25,"25 Nov 1822","","","","","","TALBOT1022.xml"
TALBOT1023,"Strangways","William Thomas Horner Fox","Talbot","William Henry Fox",1822-12-01,"Dec 1822","","","","","","TALBOT1023.xml"
TALBOT1024,"Nicholl","née Talbot, Jane Harriot","Talbot","William Henry Fox",1822-12-01,"1 Dec 1822","","","","","","TALBOT1024.xml"
TALBOT1025,"Nicholl","née Talbot, Jane Harriot","Talbot","William Henry Fox",1822-12-07,"7 Dec 1822","","","","","","TALBOT1025.xml"
TALBOT1026,"Scherer","Adrien de","Talbot","William Henry Fox",1822-12-08,"8 Dec 1822","","","","","","TALBOT1026.xml"
TALBOT1027,"Nicholl","née Talbot, Jane Harriot","Talbot","William Henry Fox",1822-12-09,"9 Dec 1822","","","","","","TALBOT1027.xml"
TALBOT1028,"Raddi","Joseph","Talbot","William Henry Fox",1822-12-10,"10 Dec 1822","","","","","","TALBOT1028.xml"
TALBOT1029,"Gordon","née Douglas, Harriet","Talbot","William Henry Fox",1830-11-17,"17 Nov 1830","","","","","","TALBOT1029.xml"
TALBOT1030,"Nicholl","née Talbot, Jane Harriot","Talbot","William Henry Fox",1822-12-11,"11 Dec 1822","","","","","","TALBOT1030.xml"
TALBOT1031,"Thomson","David","Talbot","William Henry Fox",1822-12-11,"11 Dec 1822","","","","","","TALBOT1031.xml"
TALBOT1032,"Nicholl","née Talbot, Jane Harriot","Talbot","William Henry Fox",1822-12-17,"17 Dec 1822","","","","","","TALBOT1032.xml"
TALBOT1033,"Nicholl","née Talbot, Jane Harriot","Talbot","William Henry Fox",1822-12-20,"20 Dec 1822","","","","","","TALBOT1033.xml"
